ID;ID Subjektu;Využití budovy;Kraj;Okres;MČ;Katastrální území;Ulice č.p./č.e.;Město;PSČ;GPS;Vymezené byty;Vlastnictví;Typ budovy;Ochrana
133875;409654203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Vašíčkova 819;Kladno - Kladno;27204;N 50.1469 E 14.0692;Ne;Osobní;Cihlový dům;
133876;409654203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Vašíčkova 820;Kladno - Kladno;27204;N 50.1469 E 14.0689;Ne;Osobní;Cihlový dům;
133881;1041248203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Čermákova 2811;Kladno - Kladno;27201;N 50.1418 E 14.093;Ne;Osobní;Cihlový dům;
133894;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;Helsinská 2845;Kladno - Kladno;27204;N 50.1391 E 14.0802;Ne;Osobní;Cihlový dům;
133895;697365203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Čs. armády 1947;Kladno - Kladno;27201;N 50.1431 E 14.0897;Ne;Osobní;Cihlový dům;
133899;434801203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Čs. armády 1948;Kladno - Kladno;27201;N 50.143 E 14.0895;Ne;Osobní;Cihlový dům;
133901;742128203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Kordačova 939;Kladno - Kladno;27204;N 50.1414 E 14.0735;Ne;Osobní;Cihlový dům;
133902;742128203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Kordačova 940;Kladno - Kladno;27204;N 50.1416 E 14.0735;Ne;Osobní;Cihlový dům;
133903;742128203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Kordačova 986;Kladno - Kladno;27204;N 50.1418 E 14.0735;Ne;Osobní;Cihlový dům;
133908;445931212;bytový dům;Středočeský;Kladno;Kladno;Kladno;Helsinská 1880;Kladno - Kladno;27204;N 50.1391 E 14.0789;Ne;Osobní;Cihlový dům;
134929;293529231;bytový dům;Středočeský;Kladno;Kladno;Kladno;Ctiborova 406;Kladno - Kladno;27201;N 50.1447 E 14.1015;Ne;Ostatní;Cihlový dům;
134941;688964203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Žižkova 286;Kladno - Kladno;27201;N 50.1449 E 14.1004;Ne;Ostatní;Cihlový dům;
134943;413104203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Komenského 405;Kladno - Kladno;27201;N 50.145 E 14.0991;Ne;Osobní;Cihlový dům;
134948;602699203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Ctiborova 425;Kladno - Kladno;27201;N 50.145 E 14.1016;Ne;Ostatní;Cihlový dům;
134951;426374203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Poděbradova 923;Kladno - Kladno;27201;N 50.1451 E 14.0988;Ne;Osobní;Cihlový dům;
134952;867263503;bytový dům;Středočeský;Kladno;Kladno;Kladno;Čermákova 1010;Kladno - Kladno;27201;N 50.1435 E 14.0913;Ne;Ostatní;Cihlový dům;
134953;1024427203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Havířská 1414;Kladno - Kladno;27201;N 50.1462 E 14.0981;Ne;Osobní;Cihlový dům;
134954;28376758010;bytový dům;Středočeský;Kladno;Kladno;Kladno;Floriánská 665;Kladno - Kladno;27201;N 50.1452 E 14.1015;Ne;Osobní;Cihlový dům;
180346;106955231;bytový dům;Středočeský;Kladno;Kladno;Kladno;Amálská 2175;Kladno - Kladno;27201;N 50.1421 E 14.0945;Ne;Osobní;Cihlový dům;
270171;698764203;objekt k bydlení;Středočeský;Kladno;Kladno;Kladno;V. Burgra 1419;Kladno - Kladno;27201;N 50.1459 E 14.0933;Ne;Ostatní;Cihlový dům;
270515;1174920610;rodinný dům;Středočeský;Kladno;Kladno;Kladno;Ivana Olbrachta 2615;Kladno - Kladno;27201;N 50.1448 E 14.1043;Ne;Osobní;Cihlový dům;
270516;41687282010;rodinný dům;Středočeský;Kladno;Kladno;Kladno;Ivana Olbrachta 2618;Kladno - Kladno;27201;N 50.1448 E 14.1044;Ne;Osobní;Cihlový dům;
270517;459415509;rodinný dům;Středočeský;Kladno;Kladno;Kladno;Mlýnská 2809;Kladno - Kladno;27201;N 50.1446 E 14.1048;Ne;Osobní;Cihlový dům;
270518;29129925010;rodinný dům;Středočeský;Kladno;Kladno;Kladno;Ivana Olbrachta 2591;Kladno - Kladno;27201;N 50.145 E 14.1041;Ne;Osobní;Cihlový dům;
270519;869038212;rodinný dům;Středočeský;Kladno;Kladno;Kladno;Ivana Olbrachta 2627;Kladno - Kladno;27201;N 50.1447 E 14.1045;Ne;Osobní;Cihlový dům;
270520;386259203;bytový dům;Středočeský;Kladno;Kladno;Kladno;Ivana Olbrachta 2640;Kladno - Kladno;27201;N 50.1451 E 14.1039;Ne;Osobní;Cihlový dům;
270521;433318203;rodinný dům;Středočeský;Kladno;Kladno;Kladno;Ivana Olbrachta 2614;Kladno - Kladno;27201;N 50.1449 E 14.1042;Ne;Osobní;Cihlový dům;
277771;43837949010;rodinný dům;Středočeský;Kladno;Kladno;Kladno;Havířská 872;Kladno - Kladno;27201;N 50.1463 E 14.0904;Ne;Osobní;Cihlový dům;
282758;678786203;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1385 E 14.0796;Ne;Osobní;Cihlový dům;
282759;678786203;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1385 E 14.0796;Ne;Osobní;Cihlový dům;
282896;408631203;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1402 E 14.075;Ne;Osobní;Cihlový dům;
284350;445931212;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.0785;Ne;Osobní;Cihlový dům;
284351;445931212;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.0785;Ne;Osobní;Cihlový dům;
284352;445931212;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.0785;Ne;Osobní;Cihlový dům;
284353;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.08;Ne;Osobní;Cihlový dům;
284354;445931212;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.0785;Ne;Osobní;Cihlový dům;
284355;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.08;Ne;Osobní;Cihlový dům;
284356;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.08;Ne;Osobní;Cihlový dům;
284357;1006970606;bytový dům;Středočeský;Kladno;Kladno;Kladno;;;;N 50.1391 E 14.08;Ne;Osobní;Cihlový dům;
133989;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;5. května 249;Kladno - Kročehlavy;27201;N 50.1371 E 14.1098;Ne;Osobní;Cihlový dům;
133992;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 1317;Kladno - Kročehlavy;27201;N 50.1347 E 14.1253;Ne;Osobní;Cihlový dům;
133993;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 1318;Kladno - Kročehlavy;27201;N 50.1348 E 14.1256;Ne;Osobní;Cihlový dům;
133994;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 1319;Kladno - Kročehlavy;27201;N 50.1348 E 14.1258;Ne;Osobní;Cihlový dům;
133997;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Vodárenská 1898;Kladno - Kročehlavy;27201;N 50.1347 E 14.1185;Ne;Osobní;Cihlový dům;
133999;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Dr. Foustky 1900;Kladno - Kročehlavy;27201;N 50.1368 E 14.1102;Ne;Osobní;Cihlový dům;
134018;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2039;Kladno - Kročehlavy;27201;N 50.1349 E 14.1263;Ne;Osobní;Cihlový dům;
134019;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2040;Kladno - Kročehlavy;27201;N 50.1349 E 14.1265;Ne;Osobní;Cihlový dům;
134020;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2041;Kladno - Kročehlavy;27201;N 50.135 E 14.1268;Ne;Osobní;Cihlový dům;
134021;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2043;Kladno - Kročehlavy;27201;N 50.135 E 14.1273;Ne;Osobní;Cihlový dům;
134022;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2044;Kladno - Kročehlavy;27201;N 50.135 E 14.1275;Ne;Osobní;Cihlový dům;
134023;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2045;Kladno - Kročehlavy;27201;N 50.1351 E 14.1278;Ne;Osobní;Cihlový dům;
134024;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2046;Kladno - Kročehlavy;27201;N 50.1347 E 14.1272;Ne;Osobní;Cihlový dům;
134025;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2047;Kladno - Kročehlavy;27201;N 50.1345 E 14.1273;Ne;Osobní;Panelový dům;
134026;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2048;Kladno - Kročehlavy;27201;N 50.1344 E 14.1273;Ne;Osobní;Panelový dům;
134027;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Lacinova 2054;Kladno - Kročehlavy;27201;N 50.1379 E 14.1154;Ne;Osobní;Cihlový dům;
134028;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Lacinova 2055;Kladno - Kročehlavy;27201;N 50.1378 E 14.1156;Ne;Osobní;Cihlový dům;
134029;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Lacinova 2056;Kladno - Kročehlavy;27201;N 50.1376 E 14.1157;Ne;Osobní;Cihlový dům;
134030;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Lacinova 2057;Kladno - Kročehlavy;27201;N 50.1375 E 14.1158;Ne;Osobní;Cihlový dům;
134031;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2058;Kladno - Kročehlavy;27201;N 50.1382 E 14.1154;Ne;Osobní;Cihlový dům;
134032;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2059;Kladno - Kročehlavy;27201;N 50.1383 E 14.1152;Ne;Osobní;Cihlový dům;
134033;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2060;Kladno - Kročehlavy;27201;N 50.1383 E 14.115;Ne;Osobní;Cihlový dům;
134034;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2061;Kladno - Kročehlavy;27201;N 50.1385 E 14.1158;Ne;Osobní;Cihlový dům;
134035;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2062;Kladno - Kročehlavy;27201;N 50.1386 E 14.1156;Ne;Osobní;Cihlový dům;
134036;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2063;Kladno - Kročehlavy;27201;N 50.1386 E 14.1153;Ne;Osobní;Cihlový dům;
134037;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2064;Kladno - Kročehlavy;27201;N 50.1381 E 14.1161;Ne;Osobní;Cihlový dům;
134038;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 2065;Kladno - Kročehlavy;27201;N 50.1382 E 14.1159;Ne;Osobní;Cihlový dům;
134039;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2066;Kladno - Kročehlavy;27201;N 50.1346 E 14.1263;Ne;Osobní;Cihlový dům;
134040;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2067;Kladno - Kročehlavy;27201;N 50.1344 E 14.1263;Ne;Osobní;Cihlový dům;
134041;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Varšavská 2068;Kladno - Kročehlavy;27201;N 50.1343 E 14.1264;Ne;Osobní;Cihlový dům;
134042;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Unhošťská 2069;Kladno - Kročehlavy;27201;N 50.1344 E 14.1253;Ne;Osobní;Cihlový dům;
134043;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Unhošťská 2070;Kladno - Kročehlavy;27201;N 50.1343 E 14.1253;Ne;Osobní;Cihlový dům;
134044;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Unhošťská 2071;Kladno - Kročehlavy;27201;N 50.1341 E 14.1254;Ne;Osobní;Cihlový dům;
134045;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2073;Kladno - Kročehlavy;27201;N 50.1362 E 14.1285;Ne;Osobní;Cihlový dům;
134046;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2074;Kladno - Kročehlavy;27201;N 50.1363 E 14.1288;Ne;Osobní;Cihlový dům;
134047;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2075;Kladno - Kročehlavy;27201;N 50.1363 E 14.129;Ne;Osobní;Cihlový dům;
134048;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2076;Kladno - Kročehlavy;27201;N 50.1364 E 14.1292;Ne;Osobní;Cihlový dům;
134049;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2106;Kladno - Kročehlavy;27201;N 50.1373 E 14.1338;Ne;Osobní;Panelový dům;
134050;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2107;Kladno - Kročehlavy;27201;N 50.1372 E 14.1336;Ne;Osobní;Panelový dům;
134051;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2108;Kladno - Kročehlavy;27201;N 50.1372 E 14.1333;Ne;Osobní;Panelový dům;
134052;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2109;Kladno - Kročehlavy;27201;N 50.1375 E 14.1348;Ne;Osobní;Panelový dům;
134053;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2110;Kladno - Kročehlavy;27201;N 50.1374 E 14.1346;Ne;Osobní;Panelový dům;
134054;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Pražská 2111;Kladno - Kročehlavy;27201;N 50.1374 E 14.1343;Ne;Osobní;Panelový dům;
134057;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2192;Kladno - Kročehlavy;27201;N 50.1326 E 14.1284;Ne;Osobní;Panelový dům;
134058;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2193;Kladno - Kročehlavy;27201;N 50.1325 E 14.1281;Ne;Osobní;Panelový dům;
134059;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2194;Kladno - Kročehlavy;27201;N 50.1325 E 14.1279;Ne;Osobní;Panelový dům;
134060;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2195;Kladno - Kročehlavy;27201;N 50.1322 E 14.1285;Ne;Osobní;Panelový dům;
134061;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2196;Kladno - Kročehlavy;27201;N 50.1322 E 14.1283;Ne;Osobní;Panelový dům;
134062;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2197;Kladno - Kročehlavy;27201;N 50.1321 E 14.128;Ne;Osobní;Panelový dům;
134063;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2200;Kladno - Kročehlavy;27201;N 50.1318 E 14.1286;Ne;Osobní;Panelový dům;
134064;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2201;Kladno - Kročehlavy;27201;N 50.1318 E 14.1284;Ne;Osobní;Panelový dům;
134065;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Ukrajinská 2202;Kladno - Kročehlavy;27201;N 50.1318 E 14.1281;Ne;Osobní;Panelový dům;
134066;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Polská 2219;Kladno - Kročehlavy;27201;N 50.1303 E 14.1269;Ne;Osobní;Panelový dům;
134067;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Polská 2220;Kladno - Kročehlavy;27201;N 50.1302 E 14.1267;Ne;Osobní;Panelový dům;
134068;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Polská 2221;Kladno - Kročehlavy;27201;N 50.1302 E 14.1264;Ne;Osobní;Panelový dům;
134101;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Americká 2532;Kladno - Kročehlavy;27201;N 50.1277 E 14.1192;Ne;Osobní;Panelový dům;
134102;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Americká 2544;Kladno - Kročehlavy;27201;N 50.1297 E 14.116;Ne;Osobní;Panelový dům;
134103;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Hřebečská 2674;Kladno - Kročehlavy;27201;N 50.1339 E 14.1366;Ne;Osobní;Panelový dům;
134104;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Hřebečská 2676;Kladno - Kročehlavy;27201;N 50.1334 E 14.1368;Ne;Osobní;Panelový dům;
134105;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Hřebečská 2678;Kladno - Kročehlavy;27201;N 50.133 E 14.1369;Ne;Osobní;Panelový dům;
134106;1571259208;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Hřebečská 2680;Kladno - Kročehlavy;27201;N 50.1325 E 14.1371;Ne;Osobní;Panelový dům;
134276;437350212;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Norská 2492;Kladno - Kročehlavy;27201;N 50.1286 E 14.122;Ne;Osobní;Panelový dům;
134277;437350212;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Norská 2493;Kladno - Kročehlavy;27201;N 50.1285 E 14.1221;Ne;Osobní;Panelový dům;
134278;437350212;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Norská 2494;Kladno - Kročehlavy;27201;N 50.1283 E 14.1222;Ne;Osobní;Panelový dům;
134279;437350212;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Norská 2495;Kladno - Kročehlavy;27201;N 50.1282 E 14.1223;Ne;Osobní;Panelový dům;
134283;516288211;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;5. května 1260;Kladno - Kročehlavy;27201;N 50.1378 E 14.1107;Ne;Osobní;Cihlový dům;
134284;516288211;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;5. května 1272;Kladno - Kročehlavy;27201;N 50.1377 E 14.1106;Ne;Osobní;Cihlový dům;
195623;1482803606;bytový dům;Středočeský;Kladno;Kladno;Kročehlavy;Milady Horákové 433;Kladno - Kročehlavy;27201;N 50.129 E 14.1131;Ne;Osobní;Cihlový dům;
277774;1044677203;rodinný dům;Středočeský;Kladno;Kladno;Kročehlavy;Kozinova 442;Kladno - Kročehlavy;27201;N 50.1406 E 14.1217;Ne;Osobní;Cihlový dům;
282582;42740758010;rodinný dům;Středočeský;Kladno;Kladno;Motyčín - Švermov;;;;N 50.1757 E 14.1052;Ne;Osobní;Cihlový dům;
282583;44936703010;rodinný dům;Středočeský;Kladno;Kladno;Motyčín - Švermov;;;;N 50.1763 E 14.1041;Ne;Osobní;Cihlový dům;
282584;42950744010;rodinný dům;Středočeský;Kladno;Kladno;Motyčín - Švermov;;;;N 50.1649 E 14.098;Ne;Osobní;Cihlový dům;
282585;43558757010;rodinný dům;Středočeský;Kladno;Kladno;Motyčín - Švermov;;;;N 50.1647 E 14.0981;Ne;Osobní;Cihlový dům;
282586;45693744010;rodinný dům;Středočeský;Kladno;Kladno;Motyčín - Švermov;;;;N 50.1711 E 14.1016;Ne;Osobní;Cihlový dům;
277775;1001531606;rodinný dům;Středočeský;Kladno;Kladno;Vrapice;Dvorská 134;Kladno - Vrapice;27203;N 50.1613 E 14.1743;Ne;Osobní;Cihlový dům;
238521;599057204;bytový dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Rubešova 52;Kolín - Kolín I;28002;N 50.0278 E 15.2029;Ne;Osobní;Panelový dům;
238635;1485965208;bytový dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Zámecká 80;Kolín - Kolín I;28002;N 50.029 E 15.2003;Ne;Osobní;Cihlový dům;
238638;578040204;bytový dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kouřimská 20;Kolín - Kolín I;28002;N 50.0276 E 15.2014;Ne;Ostatní;Cihlový dům;
238639;787245204;bytový dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kovářská 95;Kolín - Kolín I;28002;N 50.0287 E 15.1994;Ne;Ostatní;Cihlový dům;
238642;616959204;jiná stavba;Středočeský;Kolín;Kolín;Kolín - Kolín I;Rubešova 62;Kolín - Kolín I;28002;N 50.0283 E 15.2037;Ne;Osobní;Cihlový dům;
272659;578243204;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Karlovo náměstí 7;Kolín - Kolín I;28002;N 50.0278 E 15.2005;Ne;Osobní;Cihlový dům;
272661;4416005101;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kutnohorská 32;Kolín - Kolín I;28002;N 50.0273 E 15.2021;Ne;Osobní;Cihlový dům;
272662;620363204;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kutnohorská 42;Kolín - Kolín I;28002;N 50.0275 E 15.2027;Ne;Osobní;Cihlový dům;
272664;608383204;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Pražská 2;Kolín - Kolín I;28002;N 50.028 E 15.1996;Ne;Osobní;Cihlový dům;
272665;607909204;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Pražská 3;Kolín - Kolín I;28002;N 50.028 E 15.1998;Ne;Osobní;Cihlový dům;
272666;433434302;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kouřimská 10;Kolín - Kolín I;28002;N 50.0274 E 15.2008;Ne;Osobní;Cihlový dům;
272667;651082204;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Karlovo náměstí 47;Kolín - Kolín I;28002;N 50.028 E 15.2022;Ne;Osobní;Cihlový dům;
272668;618547204;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Husova 48;Kolín - Kolín I;28002;N 50.0282 E 15.2023;Ne;Osobní;Cihlový dům;
272669;846340502;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Karlovo náměstí 74;Kolín - Kolín I;28002;N 50.0286 E 15.2016;Ne;Osobní;Cihlový dům;
272670;520456205;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kouřimská 103;Kolín - Kolín I;28002;N 50.0273 E 15.2012;Ne;Osobní;Cihlový dům;
272673;963537605;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kouřimská 18;Kolín - Kolín I;28002;N 50.0271 E 15.2011;Ne;Osobní;Cihlový dům;
272674;272737507;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Karlovo náměstí 73;Kolín - Kolín I;28002;N 50.0285 E 15.2017;Ne;Osobní;Cihlový dům;
272675;660122507;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Karlovo náměstí 77;Kolín - Kolín I;28002;N 50.0288 E 15.2013;Ne;Osobní;Cihlový dům;
272676;660122507;bytový dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Husova 112;Kolín - Kolín I;28002;N 50.0285 E 15.2033;Ne;Osobní;Cihlový dům;
272679;963537605;rodinný dům;Středočeský;Kolín;Kolín;Kolín - Kolín I;Kouřimská 19;Kolín - Kolín I;28002;N 50.0272 E 15.2012;Ne;Osobní;Cihlový dům;
