ID;Využiží budovy;Kraj;Okres;MČ;Katastrální území;Ulice č.p./č.e.;Město;PSČ;GPS;Vymezené byty;Vlastnictví;Typ budovy;Ochrana;Datum dokončení RUIAN
961496101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Dolní Počernice;Dolní Počernice;Nad Rokytkou 25;Praha 9 - Dolní Počernice;19012;N 50.0888450163514 E 14.5768420457355;Ne;Obecní;budova s číslem popisným;;18.03.2019
962173101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;;Dolní Počernice; ;Praha 9 - Dolní Počernice;19012;N 50.0881198580317 E 14.5784989117657;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
962175101;stavba občanského vybavení;Hlavní město Praha;Praha 9;;Dolní Počernice;;Praha 9 - Dolní Počernice;19012;N 50.0894197215686 E 14.5806085554427;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
962176101;stavba občanského vybavení;Hlavní město Praha;Praha 9;;Dolní Počernice;;Praha 9 - Dolní Počernice;19012;N 50.0906050353986 E 14.5761986251142;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
962177101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Dolní Počernice;Dolní Počernice;Národních hrdinů 810;Praha 9 - Dolní Počernice;19012;N 50.0893326741194 E 14.5812755994941;Ne;Obecní;budova s číslem popisným;;
962183101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Dolní Počernice;Dolní Počernice;Bakurinova 914;Praha 9 - Dolní Počernice;19012;N 50.0914576062355 E 14.575333209935;Ne;Obecní;budova s číslem popisným;;31.12.2009
962185101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Dolní Počernice;Dolní Počernice;Národních hrdinů 3;Praha 9 - Dolní Počernice;19012;N 50.0884004767487 E 14.5807100208682;Ne;Obecní;budova s číslem popisným;;30.06.2013
962190101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Dolní Počernice;Dolní Počernice;Národních hrdinů 26;Praha 9 - Dolní Počernice;19012;N 50.0881060235757 E 14.5765342697461;Ne;Obecní;budova s číslem popisným;;18.01.2024
962191101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Dolní Počernice;Dolní Počernice;Národních hrdinů 39;Praha 9 - Dolní Počernice;19012;N 50.0885498275942 E 14.5779147923951;Ne;Obecní;budova s číslem popisným;;
962201101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Dolní Počernice;Dolní Počernice;Svatoňovická 587;Praha 9 - Dolní Počernice;19012;N 50.0843655008496 E 14.5733838969687;Ne;Obecní;budova s číslem popisným;;02.06.2017
966995101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Kbely;Kbely;Toužimská 244;Praha 9 - Kbely;19700;N 50.1346265998336 E 14.5495675553515;Ne;Obecní;budova s číslem popisným;;
966996101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Kbely;Kbely;Košařova 749;Praha 9 - Kbely;19700;N 50.1267043864658 E 14.5286899555811;Ne;Obecní;budova s číslem popisným;;
967934101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Kbely;Kbely;Mladoboleslavská 20;Praha 9 - Kbely;19700;N 50.1298399536293 E 14.5483330627077;Ne;Obecní;budova s číslem popisným;;31.12.2002
967939101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Kbely;Kbely;Albrechtická 598;Praha 9 - Kbely;19700;N 50.1339237989493 E 14.5451458855693;Ne;Obecní;budova s číslem popisným;;09.03.2018
967990101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Kbely;Kbely;Letců 731;Praha 9 - Kbely;19700;N 50.1358644846689 E 14.5515873414097;Ne;Obecní;budova s číslem popisným;;
967991101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Kbely;Kbely;Albrechtická 732;Praha 9 - Kbely;19700;N 50.1345438594876 E 14.5449917530065;Ne;Obecní;budova s číslem popisným;;04.08.2020
967993101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Kbely;Kbely;Bakovská 764;Praha 9 - Kbely;19700;N 50.1339643166556 E 14.5499063024054;Ne;Obecní;budova s číslem popisným;;
967994101;objekt občanské vybavenosti;Hlavní město Praha;Praha 9;Kbely;Kbely;Albrechtická 825;Praha 9 - Kbely;19700;N 50.1337701967251 E 14.5458865924987;Ne;Obecní;budova s číslem popisným;;
1292935101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Kbely;Kbely;Bakovská 999;Praha 9 - Kbely;19700;N 50.1342238492201 E 14.5495845025767;Ne;Obecní;budova s číslem popisným;;26.03.2007
1326143101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Kbely;Kbely;Tauferova 1046;Praha 9 - Kbely;19700;N 50.1326324973931 E 14.5503251418609;Ne;Obecní;budova s číslem popisným;;02.11.2009
60878453010;stavba občanského vybavení;Hlavní město Praha;Praha 9;Kbely;Kbely;Sedlářova 1160;Praha 9 - Kbely;19700;N 50.1308865223464 E 14.5359910540352;Ne;Obecní;budova s číslem popisným;;15.05.2023
1010126101;objekt občanské vybavenosti;Hlavní město Praha;Praha 1;;Malá Strana; ;Praha 1 - Malá Strana;11800;N 50.088635569411 E 14.4094459910402;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
1010127101;objekt občanské vybavenosti;Hlavní město Praha;Praha 1;;Malá Strana; ;Praha 1 - Malá Strana;11800;N 50.088159713155 E 14.4080412907633;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
1010128101;objekt občanské vybavenosti;Hlavní město Praha;Praha 1;;Malá Strana; ;Praha 1 - Malá Strana;11800;N 50.0885512030841 E 14.4080284049347;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
1010297101;stavba občanského vybavení;Hlavní město Praha;Praha 1;Malá Strana;Malá Strana;U Zlaté studně 169;Praha 1 - Malá Strana;11800;N 50.0906371336546 E 14.404144356542;Ne;Obecní;budova s číslem popisným;;31.12.2002
1010310101;stavba občanského vybavení;Hlavní město Praha;Praha 1;Malá Strana;Malá Strana;Hellichova 300;Praha 1 - Malá Strana;11800;N 50.0840612670263 E 14.4028192704944;Ne;Obecní;budova s číslem popisným;;
1010359101;stavba občanského vybavení;Hlavní město Praha;Praha 1;Malá Strana;Malá Strana;Karmelitská 545;Praha 1 - Malá Strana;11800;N 50.0860332297525 E 14.4029745420415;Ne;Obecní;budova s číslem popisným;;
1010360101;stavba občanského vybavení;Hlavní město Praha;Praha 1;Malá Strana;Malá Strana;Karmelitská 546;Praha 1 - Malá Strana;11800;N 50.0861523821985 E 14.40322605952;Ne;Obecní;budova s číslem popisným;;
1010364101;stavba občanského vybavení;Hlavní město Praha;Praha 1;Malá Strana;Malá Strana;Josefská 626;Praha 1 - Malá Strana;11800;N 50.0882188561041 E 14.4052780835269;Ne;Obecní;budova s číslem popisným;;
26550353010;stavba občanského vybavení;Hlavní město Praha;Praha 1;Malá Strana;Malá Strana;U Sovových mlýnů 645;Praha 1 - Malá Strana;11800;N 50.0833916797133 E 14.4080884926307;Ne;Obecní;budova s číslem popisným;;
26912489010;stavba občanského vybavení;Hlavní město Praha;Praha 1;;Malá Strana;;Praha 1 - Malá Strana;11800;N 50.0907597595519 E 14.4040246908075;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;11.10.2002
27246344010;stavba občanského vybavení;Hlavní město Praha;Praha 1;;Malá Strana; ;Praha 1 - Malá Strana;11800;N 50.083255549881 E 14.4078408975369;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
880895101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Pštrossova 204;Praha 2 - Nové Město;11000;N 50.0781217241624 E 14.4155807407381;Ne;Obecní;budova s číslem popisným;;
880897101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Šítkova 216;Praha 2 - Nové Město;11000;N 50.0789163876443 E 14.4148818188776;Ne;Obecní;budova s číslem popisným;;
880900101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Slovanský ostrov 226;Praha 2 - Nové Město;11000;N 50.0790095618025 E 14.4127849412598;Ne;Obecní;budova s číslem popisným;;
880930101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Vodičkova 681;Praha 2 - Nové Město;11000;N 50.0793858065527 E 14.4228118409721;Ne;Obecní;budova s číslem popisným;;
880931101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Vodičkova 683;Praha 2 - Nové Město;11000;N 50.0797249017329 E 14.4234322611552;Ne;Obecní;budova s číslem popisným;;
880935101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Palackého 720;Praha 2 - Nové Město;11000;N 50.0812393771954 E 14.4231696693023;Ne;Obecní;budova s číslem popisným;;
880943101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Václavské náměstí 819;Praha 2 - Nové Město;11000;N 50.0817128809784 E 14.4287840849909;Ne;Obecní;budova s číslem popisným;;
880960101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Jindřišská 974;Praha 2 - Nové Město;11000;N 50.0844993955166 E 14.430278538775;Ne;Obecní;budova s číslem popisným;;
880976101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Zlatnická 1120;Praha 2 - Nové Město;11000;N 50.0906857133426 E 14.4315276213028;Ne;Obecní;budova s číslem popisným;;
880996101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Nové mlýny 1247;Praha 2 - Nové Město;11000;N 50.0919649179018 E 14.4278050461908;Ne;Obecní;budova s číslem popisným;;
881022101;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Barvířská 1550;Praha 2 - Nové Město;11000;N 50.0920519822361 E 14.4322173962387;Ne;Obecní;budova s číslem popisným;;
27134484010;stavba občanského vybavení;Hlavní město Praha;Praha 2;Nové Město;Nové Město;Pštrossova 2129;Praha 2 - Nové Město;11000;N 50.0801288605305 E 14.4145684930245;Ne;Obecní;budova s číslem popisným;;09.12.2014
888609101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0755621932494 E 14.4718145974934;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888610101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0755989315212 E 14.473507688283;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888611101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0746445527217 E 14.4729272462714;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888612101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0738438528134 E 14.4707572544196;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888613101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0742558390072 E 14.4706179844889;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888614101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0747687957886 E 14.4717037705363;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888615101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0754710690645 E 14.470237850333;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888617101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0749695580793 E 14.4722920856432;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888618101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0750645078754 E 14.4712800045661;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888620101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0747464038178 E 14.4740400127846;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888621101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0756428147487 E 14.4738553996559;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
888622101;objekt občanské vybavenosti;Hlavní město Praha;Praha 3;;Vinohrady; ;Praha 3 - Vinohrady;13000;N 50.0750417427669 E 14.473697424331;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
929843101;objekt občanské vybavenosti;Hlavní město Praha;Praha 10;Vršovice;Vršovice;Bajkalská 1534;Praha 10 - Vršovice;10000;N 50.07192570662 E 14.476083823059;Ne;Obecní;budova s číslem popisným;;10.11.2006
929970101;stavba občanského vybavení;Hlavní město Praha;Praha 10;Vršovice;Vršovice;Sámova 1529;Praha 10 - Vršovice;10100;N 50.0668728650828 E 14.4467880504028;Ne;Obecní;budova s číslem popisným;;24.05.2005
929971101;objekt občanské vybavenosti;Hlavní město Praha;Praha 10;;Vršovice; ;Praha 10 - Vršovice;10100;N 50.066424070214 E 14.4467940824563;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
929973101;objekt občanské vybavenosti;Hlavní město Praha;Praha 10;;Vršovice; ;Praha 10 - Vršovice;10100;N 50.0666464879185 E 14.4467989613104;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
929975101;stavba občanského vybavení;Hlavní město Praha;Praha 10;Vršovice;Vršovice;Vladivostocká 1034;Praha 10 - Vršovice;10000;N 50.0692829004407 E 14.4762168843812;Ne;Obecní;budova s číslem popisným;;05.02.2014
930890101;stavba občanského vybavení;Hlavní město Praha;Praha 10;Vršovice;Vršovice;Oblouková 837;Praha 10 - Vršovice;10100;N 50.0658421194307 E 14.4563868272291;Ne;Obecní;budova s číslem popisným;;03.06.2008
930956101;objekt občanské vybavenosti;Hlavní město Praha;Praha 10;;Vršovice; ;Praha 10 - Vršovice;10100;N 50.0703215593032 E 14.4517787578831;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
930979101;stavba občanského vybavení;Hlavní město Praha;Praha 10;Vršovice;Vršovice;Moskevská 120;Praha 10 - Vršovice;10100;N 50.0698393207675 E 14.4523433321635;Ne;Obecní;budova s číslem popisným;;10.06.2014
931294101;objekt občanské vybavenosti;Hlavní město Praha;Praha 10;Vršovice;Vršovice;U Slavie 1467;Praha 10 - Vršovice;10000;N 50.0680896057006 E 14.4671850287223;Ne;Obecní;budova s číslem popisným;;
1154863101;stavba občanského vybavení;Hlavní město Praha;Praha 10;Vršovice;Vršovice;Magnitogorská 1430;Praha 10 - Vršovice;10100;N 50.0664335949026 E 14.4640034312844;Ne;Obecní;budova s číslem popisným;;31.05.2001
15536544010;stavba občanského vybavení;Hlavní město Praha;Praha 10;Vršovice;Vršovice;U vršovického nádraží 1547;Praha 10 - Vršovice;10100;N 50.0678615737783 E 14.4478443514114;Ne;Obecní;budova s číslem popisným;;12.12.2011
45927172010;stavba občanského vybavení;Hlavní město Praha;Praha 10;Vršovice;Vršovice;U seřadiště 1578;Praha 10 - Vršovice;10100;N 50.0639528606171 E 14.4549357844882;Ne;Obecní;budova s číslem popisným;;21.01.2021
952270101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Litvínovská 490;Praha 9 - Prosek;19000;N 50.123577070648 E 14.4878217474633;Ne;Obecní;budova s číslem popisným;;
952317101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Českolipská 621;Praha 9 - Prosek;19000;N 50.1246393473735 E 14.4990113930616;Ne;Obecní;budova s číslem popisným;;
952328101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Měšická 806;Praha 9 - Prosek;19000;N 50.1230059433977 E 14.5002674335102;Ne;Obecní;budova s číslem popisným;;
952447101;stavba občanského vybavení;Hlavní město Praha;Praha 9;;Prosek; ;Praha 9 - Prosek;19000;N 50.1254872984057 E 14.5054692477318;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
952448101;stavba občanského vybavení;Hlavní město Praha;Praha 9;;Prosek; ;Praha 9 - Prosek;19000;N 50.1256314716926 E 14.5006117987765;Ne;Obecní;budova bez čísla popisného nebo evidenčního;;
952454101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;U prosecké školy 92;Praha 9 - Prosek;19000;N 50.1166401857424 E 14.4931212730732;Ne;Obecní;budova s číslem popisným;;
952457101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Litvínovská 500;Praha 9 - Prosek;19000;N 50.1208816521793 E 14.4868031831531;Ne;Obecní;budova s číslem popisným;;
952458101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Veltruská 560;Praha 9 - Prosek;19000;N 50.1210047739808 E 14.4927996822877;Ne;Obecní;budova s číslem popisným;;
952459101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Litvínovská 600;Praha 9 - Prosek;19000;N 50.1191071025465 E 14.4918795180195;Ne;Obecní;budova s číslem popisným;;
952460101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Novoborská 611;Praha 9 - Prosek;19000;N 50.1256149894389 E 14.5008737500591;Ne;Obecní;budova s číslem popisným;;
952461101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Jablonecká 723;Praha 9 - Prosek;19000;N 50.1210830128361 E 14.5015405434245;Ne;Obecní;budova s číslem popisným;;
952462101;stavba občanského vybavení;Hlavní město Praha;Praha 9;Prosek;Prosek;Kytlická 757;Praha 9 - Prosek;19000;N 50.1253080918967 E 14.505316310144;Ne;Obecní;budova s číslem popisným;;
955537101;stavba občanského vybavení;Hlavní město Praha;Praha 4;Háje;Háje;V Hájích 518;Praha 4 - Háje;14900;N 50.036936441011 E 14.530192681084;Ne;Obecní;budova s číslem popisným;;
956133101;stavba občanského vybavení;Hlavní město Praha;Praha 4;Háje;Háje;Anny Drabíkové 536;Praha 4 - Háje;14900;N 50.0335671942198 E 14.5290822223554;Ne;Obecní;budova s číslem popisným;;
956137101;stavba občanského vybavení;Hlavní město Praha;Praha 4;Háje;Háje;Mendelova 550;Praha 4 - Háje;14900;N 50.0341344990285 E 14.5316175742578;Ne;Obecní;budova s číslem popisným;;31.12.2008
956140101;stavba občanského vybavení;Hlavní město Praha;Praha 4;Háje;Háje;Janouchova 670;Praha 4 - Háje;14900;N 50.0312881207485 E 14.5362055829584;Ne;Obecní;budova s číslem popisným;;
956141101;stavba občanského vybavení;Hlavní město Praha;Praha 4;Háje;Háje;Janouchova 671;Praha 4 - Háje;14900;N 50.0317527817057 E 14.5372625700451;Ne;Obecní;budova s číslem popisným;;
956142101;stavba občanského vybavení;Hlavní město Praha;Praha 4;Háje;Háje;Ocelíkova 672;Praha 4 - Háje;14900;N 50.0285313798459 E 14.5318606315817;Ne;Obecní;budova s číslem popisným;;
